Entry,Model,X1,X2,X3,X4,N,Collinearity,Identifiable,Timepoints,log.col
Hou2019,2ps,1,1,0,1,3,153.2,FALSE,7,2.185258765
Hou2019,2ps,1,0,1,1,3,18314279.6,FALSE,7,7.26278984
Hou2019,2ps,0,1,1,1,3,18667920.9,FALSE,7,7.271095952
Hou2019,2ps,1,1,1,1,4,18884810.3,FALSE,7,7.276112627
Hou2020,2pp,1,1,0,,2,1.1,TRUE,5,0.041392685
Hou2020,2pp,1,0,1,,2,1.3,TRUE,5,0.113943352
Hou2020,2pp,0,1,1,,2,3.5,TRUE,5,0.544068044
Hou2020,2pp,1,1,1,,3,5.8,TRUE,5,0.763427994
Hou2020,2ps,1,1,0,0,2,2.5,TRUE,5,0.397940009
Hou2020,2ps,1,0,1,0,2,5.4,TRUE,5,0.73239376
Hou2020,2ps,1,0,0,1,2,5.4,TRUE,5,0.73239376
Hou2020,2ps,0,1,1,0,2,4.1,TRUE,5,0.612783857
Hou2020,2ps,0,1,0,1,2,4.1,TRUE,5,0.612783857
Hou2020,2ps,0,0,1,1,2,272919.8,FALSE,5,5.436035044
Hou2020,2ps,1,1,1,0,3,14.4,TRUE,5,1.158362492
Hou2020,2ps,1,1,0,1,3,14.4,TRUE,5,1.158362492
Hou2020,2ps,1,0,1,1,3,1079980.6,FALSE,5,6.033415954
Hou2020,2ps,0,1,1,1,3,372538.6,FALSE,5,5.571171278
Hou2020,2ps,1,1,1,1,4,3474256.2,FALSE,5,6.540861841
Hu2018,2pp,1,1,0,,2,1.2,TRUE,9,0.079181246
Hu2018,2pp,1,0,1,,2,1.8,TRUE,9,0.255272505
Hu2018,2pp,0,1,1,,2,2.7,TRUE,9,0.431363764
Hu2018,2pp,1,1,1,,3,6.2,TRUE,9,0.792391689
Hu2018,2ps,1,1,0,0,2,2.1,TRUE,9,0.322219295
Hu2018,2ps,1,0,1,0,2,5,TRUE,9,0.698970004
Hu2018,2ps,1,0,0,1,2,5,TRUE,9,0.698970004
Hu2018,2ps,0,1,1,0,2,3.4,TRUE,9,0.531478917
Hu2018,2ps,0,1,0,1,2,3.4,TRUE,9,0.531478917
Hu2018,2ps,0,0,1,1,2,58372.7,FALSE,9,4.766209782
Hu2018,2ps,1,1,1,0,3,21.9,FALSE,9,1.340444115
Hu2018,2ps,1,1,0,1,3,21.9,FALSE,9,1.340444115
Hu2018,2ps,1,0,1,1,3,98226.3,FALSE,9,4.992227785
Hu2018,2ps,0,1,1,1,3,76784.4,FALSE,9,4.885272995
Hu2018,2ps,1,1,1,1,4,121525.4,FALSE,9,5.084667059
Huang2013,2pp,1,1,0,,2,1.6,TRUE,5,0.204119983
Huang2013,2pp,1,0,1,,2,2.1,TRUE,5,0.322219295
Huang2013,2pp,0,1,1,,2,6.3,TRUE,5,0.799340549
Huang2013,2pp,1,1,1,,3,23.4,FALSE,5,1.369215857
Huang2013,2ps,1,1,0,0,2,4.7,TRUE,5,0.672097858
Huang2013,2ps,1,0,1,0,2,11,TRUE,5,1.041392685
Huang2013,2ps,1,0,0,1,2,11,TRUE,5,1.041392685
Huang2013,2ps,0,1,1,0,2,8,TRUE,5,0.903089987
Huang2013,2ps,0,1,0,1,2,8,TRUE,5,0.903089987
Huang2013,2ps,0,0,1,1,2,3902271.8,FALSE,5,6.591317515
Huang2013,2ps,1,1,1,0,3,105,FALSE,5,2.021189299
Huang2013,2ps,1,1,0,1,3,105,FALSE,5,2.021189299
Huang2013,2ps,1,0,1,1,3,5916904.9,FALSE,5,6.772094589
Huang2013,2ps,0,1,1,1,3,5070552.5,FALSE,5,6.705055284
Huang2013,2ps,1,1,1,1,4,Inf,FALSE,5,#?VALOR!
Huang2017,2pp,1,1,0,,2,1.1,TRUE,9,0.041392685
Huang2017,2pp,1,0,1,,2,1.4,TRUE,9,0.146128036
Huang2017,2pp,0,1,1,,2,3.1,TRUE,9,0.491361694
Huang2017,2pp,1,1,1,,3,4.8,TRUE,9,0.681241237
Huang2017,2ps,1,1,0,0,2,2.3,TRUE,9,0.361727836
Huang2017,2ps,1,0,1,0,2,6.1,TRUE,9,0.785329835
Huang2017,2ps,1,0,0,1,2,6.1,TRUE,9,0.785329835
Huang2017,2ps,0,1,1,0,2,3.5,TRUE,9,0.544068044
Huang2017,2ps,0,1,0,1,2,3.5,TRUE,9,0.544068044
Huang2017,2ps,0,0,1,1,2,2339267.9,FALSE,9,6.369079961
Huang2017,2ps,1,1,1,0,3,15.3,TRUE,9,1.184691431
Huang2017,2ps,1,1,0,1,3,15.3,TRUE,9,1.184691431
Huang2017,2ps,1,0,1,1,3,3563212.9,FALSE,9,6.551841772
Huang2017,2ps,0,1,1,1,3,2588709.4,FALSE,9,6.413083301
Huang2017,2ps,1,1,1,1,4,4580223.6,FALSE,9,6.66088668
Ilangovan1996,2pp,1,1,0,,2,1.4,TRUE,19,0.146128036
Ilangovan1996,2pp,1,0,1,,2,1.9,TRUE,19,0.278753601
Ilangovan1996,2pp,0,1,1,,2,4,TRUE,19,0.602059991
Ilangovan1996,2pp,1,1,1,,3,10.5,TRUE,19,1.021189299
Ilangovan1996,2ps,1,1,0,0,2,3.1,TRUE,19,0.491361694
Ilangovan1996,2ps,1,0,1,0,2,7,TRUE,19,0.84509804
Ilangovan1996,2ps,1,0,0,1,2,7,TRUE,19,0.84509804
Ilangovan1996,2ps,0,1,1,0,2,5.4,TRUE,19,0.73239376
Ilangovan1996,2ps,0,1,0,1,2,5.4,TRUE,19,0.73239376
Ilangovan1996,2ps,0,0,1,1,2,2788347.3,FALSE,19,6.445346866
Ilangovan1996,2ps,1,1,1,0,3,44.5,FALSE,19,1.648360011
Ilangovan1996,2ps,1,1,0,1,3,44.5,FALSE,19,1.648360011
Ilangovan1996,2ps,1,0,1,1,3,4075073.9,FALSE,19,6.610135489
Ilangovan1996,2ps,0,1,1,1,3,4195887.5,FALSE,19,6.622823835
Ilangovan1996,2ps,1,1,1,1,4,4211030.8,FALSE,19,6.624388418
Ji2013,2pp,1,1,0,,2,2.6,TRUE,6,0.414973348
Ji2013,2pp,1,0,1,,2,3.8,TRUE,6,0.579783597
Ji2013,2pp,0,1,1,,2,7.7,TRUE,6,0.886490725
Ji2013,2pp,1,1,1,,3,49.3,FALSE,6,1.692846919
Ji2013,2ps,1,1,0,0,2,6.6,TRUE,6,0.819543936
Ji2013,2ps,1,0,1,0,2,15.3,TRUE,6,1.184691431
Ji2013,2ps,1,0,0,1,2,15.3,TRUE,6,1.184691431
Ji2013,2ps,0,1,1,0,2,11.7,TRUE,6,1.068185862
Ji2013,2ps,0,1,0,1,2,11.7,TRUE,6,1.068185862
Ji2013,2ps,0,0,1,1,2,2783546,FALSE,6,6.444598403
Ji2013,2ps,1,1,1,0,3,236.2,FALSE,6,2.373279893
Ji2013,2ps,1,1,0,1,3,236.2,FALSE,6,2.373279893
Ji2013,2ps,1,0,1,1,3,20652186.6,FALSE,6,7.31496604
Ji2013,2ps,0,1,1,1,3,20851076.3,FALSE,6,7.319128477
Ji2013,2ps,1,1,1,1,4,22625463.7,FALSE,6,7.354597489
Khamzina2016,2pp,1,1,0,,2,1.5,TRUE,7,0.176091259
Khamzina2016,2pp,1,0,1,,2,2.1,TRUE,7,0.322219295
Khamzina2016,2pp,0,1,1,,2,4.5,TRUE,7,0.653212514
Khamzina2016,2pp,1,1,1,,3,17.9,TRUE,7,1.252853031
Khamzina2016,2ps,1,1,0,0,2,3.4,TRUE,7,0.531478917
Khamzina2016,2ps,1,0,1,0,2,8.1,TRUE,7,0.908485019
Khamzina2016,2ps,1,0,0,1,2,8.1,TRUE,7,0.908485019
Khamzina2016,2ps,0,1,1,0,2,5.8,TRUE,7,0.763427994
Khamzina2016,2ps,0,1,0,1,2,5.8,TRUE,7,0.763427994
Khamzina2016,2ps,0,0,1,1,2,4069072.6,FALSE,7,6.609495439
Khamzina2016,2ps,1,1,1,0,3,81,FALSE,7,1.908485019
Khamzina2016,2ps,1,1,0,1,3,81,FALSE,7,1.908485019
Khamzina2016,2ps,1,0,1,1,3,5466308.9,FALSE,7,6.73769417
Khamzina2016,2ps,0,1,1,1,3,6400914,FALSE,7,6.806241992
Khamzina2016,2ps,1,1,1,1,4,58302799.8,FALSE,7,7.765689411
Kirmse1987,2pp,1,1,0,,2,1.4,TRUE,6,0.146128036
Kirmse1987,2pp,1,0,1,,2,1.9,TRUE,6,0.278753601
Kirmse1987,2pp,0,1,1,,2,4.3,TRUE,6,0.633468456
Kirmse1987,2pp,1,1,1,,3,15,TRUE,6,1.176091259
Kirmse1987,2ps,1,1,0,0,2,3.3,TRUE,6,0.51851394
Kirmse1987,2ps,1,0,1,0,2,7.2,TRUE,6,0.857332496
Kirmse1987,2ps,1,0,0,1,2,7.2,TRUE,6,0.857332496
Kirmse1987,2ps,0,1,1,0,2,6,TRUE,6,0.77815125
Kirmse1987,2ps,0,1,0,1,2,6,TRUE,6,0.77815125
Kirmse1987,2ps,0,0,1,1,2,4352308,FALSE,6,6.638719622
Kirmse1987,2ps,1,1,1,0,3,63.6,FALSE,6,1.803457116
Kirmse1987,2ps,1,1,0,1,3,63.6,FALSE,6,1.803457116
Kirmse1987,2ps,1,0,1,1,3,13712815.8,FALSE,6,7.137126642
Kirmse1987,2ps,0,1,1,1,3,18658183,FALSE,6,7.270869348
Kirmse1987,2ps,1,1,1,1,4,19128148.3,FALSE,6,7.28167293
Kooch2020,2pp,1,1,0,,2,1.3,TRUE,5,0.113943352
Kooch2020,2pp,1,0,1,,2,1.7,TRUE,5,0.230448921
Kooch2020,2pp,0,1,1,,2,4.5,TRUE,5,0.653212514
Kooch2020,2pp,1,1,1,,3,11.3,TRUE,5,1.053078443
Kooch2020,2ps,1,1,0,0,2,3.3,TRUE,5,0.51851394
Kooch2020,2ps,1,0,1,0,2,7.2,TRUE,5,0.857332496
Kooch2020,2ps,1,0,0,1,2,7.2,TRUE,5,0.857332496
Kooch2020,2ps,0,1,1,0,2,5.9,TRUE,5,0.770852012
Kooch2020,2ps,0,1,0,1,2,5.9,TRUE,5,0.770852012
Kooch2020,2ps,0,0,1,1,2,2821419.1,FALSE,5,6.450467602
Kooch2020,2ps,1,1,1,0,3,47.1,FALSE,5,1.673020907
Kooch2020,2ps,1,1,0,1,3,47.1,FALSE,5,1.673020907
Kooch2020,2ps,1,0,1,1,3,3957029.1,FALSE,5,6.597369244
Kooch2020,2ps,0,1,1,1,3,3628053,FALSE,5,6.559673623
Kooch2020,2ps,1,1,1,1,4,4187767.6,FALSE,5,6.621982573
Lai2017,2pp,1,1,0,,2,1.1,TRUE,13,0.041392685
Lai2017,2pp,1,0,1,,2,1.4,TRUE,13,0.146128036
Lai2017,2pp,0,1,1,,2,3.6,TRUE,13,0.556302501
Lai2017,2pp,1,1,1,,3,8.6,TRUE,13,0.934498451
Lai2017,2ps,1,1,0,0,2,2.4,TRUE,13,0.380211242
Lai2017,2ps,1,0,1,0,2,4.9,TRUE,13,0.69019608
Lai2017,2ps,1,0,0,1,2,4.9,TRUE,13,0.69019608
Lai2017,2ps,0,1,1,0,2,4.6,TRUE,13,0.662757832
Lai2017,2ps,0,1,0,1,2,4.6,TRUE,13,0.662757832
Lai2017,2ps,0,0,1,1,2,75913.1,FALSE,13,4.880316727
Lai2017,2ps,1,1,1,0,3,29.4,FALSE,13,1.46834733
Lai2017,2ps,1,1,0,1,3,29.4,FALSE,13,1.46834733
Lai2017,2ps,1,0,1,1,3,137534.5,FALSE,13,5.138411653
Lai2017,2ps,0,1,1,1,3,109314.4,FALSE,13,5.038677375
Lai2017,2ps,1,1,1,1,4,164936,FALSE,13,5.217315458
Leitner2018,2pp,1,1,0,,2,1.3,TRUE,7,0.113943352
Leitner2018,2pp,1,0,1,,2,1.7,TRUE,7,0.230448921
Leitner2018,2pp,0,1,1,,2,4.5,TRUE,7,0.653212514
Leitner2018,2pp,1,1,1,,3,10.8,TRUE,7,1.033423755
Leitner2018,2ps,1,1,0,0,2,3.3,TRUE,7,0.51851394
Leitner2018,2ps,1,0,1,0,2,7.3,TRUE,7,0.86332286
Leitner2018,2ps,1,0,0,1,2,7.3,TRUE,7,0.86332286
Leitner2018,2ps,0,1,1,0,2,6,TRUE,7,0.77815125
Leitner2018,2ps,0,1,0,1,2,6,TRUE,7,0.77815125
Leitner2018,2ps,0,0,1,1,2,3130668.8,FALSE,7,6.495637125
Leitner2018,2ps,1,1,1,0,3,45.5,FALSE,7,1.658011397
Leitner2018,2ps,1,1,0,1,3,45.5,FALSE,7,1.658011397
Leitner2018,2ps,1,0,1,1,3,4874569.3,FALSE,7,6.687936249
Leitner2018,2ps,0,1,1,1,3,4709125.2,FALSE,7,6.672940237
Leitner2018,2ps,1,1,1,1,4,4885676.7,FALSE,7,6.688924725
Levi2020,2pp,1,1,0,,2,1.1,TRUE,6,0.041392685
Levi2020,2pp,1,0,1,,2,1.3,TRUE,6,0.113943352
Levi2020,2pp,0,1,1,,2,3.5,TRUE,6,0.544068044
Levi2020,2pp,1,1,1,,3,4.9,TRUE,6,0.69019608
Levi2020,2ps,1,1,0,0,2,2.4,TRUE,6,0.380211242
Levi2020,2ps,1,0,1,0,2,5.6,TRUE,6,0.748188027
Levi2020,2ps,1,0,0,1,2,5.6,TRUE,6,0.748188027
Levi2020,2ps,0,1,1,0,2,4,TRUE,6,0.602059991
Levi2020,2ps,0,1,0,1,2,4,TRUE,6,0.602059991
Levi2020,2ps,0,0,1,1,2,127620.6,FALSE,6,5.105920782
Levi2020,2ps,1,1,1,0,3,16.3,TRUE,6,1.212187604
Levi2020,2ps,1,1,0,1,3,16.3,TRUE,6,1.212187604
Levi2020,2ps,1,0,1,1,3,179945.7,FALSE,6,5.255141473
Levi2020,2ps,0,1,1,1,3,140427.8,FALSE,6,5.147453092
Levi2020,2ps,1,1,1,1,4,218634.8,FALSE,6,5.33971929
Li2016,2pp,1,1,0,,2,1,TRUE,11,0
Li2016,2pp,1,0,1,,2,1.2,TRUE,11,0.079181246
Li2016,2pp,0,1,1,,2,3.1,TRUE,11,0.491361694
Li2016,2pp,1,1,1,,3,3.9,TRUE,11,0.591064607
Li2016,2ps,1,1,0,0,2,2.3,TRUE,11,0.361727836
Li2016,2ps,1,0,1,0,2,5.9,TRUE,11,0.770852012
Li2016,2ps,1,0,0,1,2,5.9,TRUE,11,0.770852012
Li2016,2ps,0,1,1,0,2,3.4,TRUE,11,0.531478917
Li2016,2ps,0,1,0,1,2,3.4,TRUE,11,0.531478917
Li2016,2ps,0,0,1,1,2,2547417.6,FALSE,11,6.406100145
Li2016,2ps,1,1,1,0,3,10.6,TRUE,11,1.025305865
Li2016,2ps,1,1,0,1,3,10.6,TRUE,11,1.025305865
Li2016,2ps,1,0,1,1,3,2894912.6,FALSE,11,6.461635457
Li2016,2ps,0,1,1,1,3,2614968.5,FALSE,11,6.417466462
Li2016,2ps,1,1,1,1,4,7120786.8,FALSE,11,6.852527983
Li2017,2pp,1,1,0,,2,2.1,TRUE,4,0.322219295
Li2017,2pp,1,0,1,,2,3,TRUE,4,0.477121255
Li2017,2pp,0,1,1,,2,6.7,TRUE,4,0.826074803
Li2017,2pp,1,1,1,,3,38.2,FALSE,4,1.582063363
Li2017,2ps,1,1,0,0,2,5.6,TRUE,4,0.748188027
Li2017,2ps,1,0,1,0,2,12.5,TRUE,4,1.096910013
Li2017,2ps,1,0,0,1,2,12.5,TRUE,4,1.096910013
Li2017,2ps,0,1,1,0,2,9.9,TRUE,4,0.995635195
Li2017,2ps,0,1,0,1,2,9.9,TRUE,4,0.995635195
Li2017,2ps,0,0,1,1,2,1826133.8,FALSE,4,6.261532595
Li2017,2ps,1,1,1,0,3,186.2,FALSE,4,2.269979677
Li2017,2ps,1,1,0,1,3,186.1,FALSE,4,2.269746373
Li2017,2ps,1,0,1,1,3,5021905.8,FALSE,4,6.700868562
Li2017,2ps,0,1,1,1,3,6887599.3,FALSE,4,6.838067873
Li2017,2ps,1,1,1,1,4,Inf,FALSE,4,#?VALOR!
Liao2016,2pp,1,1,0,,2,1.4,TRUE,3,0.146128036
Liao2016,2pp,1,0,1,,2,1.9,TRUE,3,0.278753601
Liao2016,2pp,0,1,1,,2,4.6,TRUE,3,0.662757832
Liao2016,2pp,1,1,1,,3,Inf,FALSE,3,#?VALOR!
Liao2016,2ps,1,1,0,0,2,3.4,TRUE,3,0.531478917
Liao2016,2ps,1,0,1,0,2,7.6,TRUE,3,0.880813592
Liao2016,2ps,1,0,0,1,2,7.6,TRUE,3,0.880813592
Liao2016,2ps,0,1,1,0,2,6.1,TRUE,3,0.785329835
Liao2016,2ps,0,1,0,1,2,6.1,TRUE,3,0.785329835
Liao2016,2ps,0,0,1,1,2,Inf,FALSE,3,#?VALOR!
Liao2016,2ps,1,1,1,0,3,Inf,FALSE,3,#?VALOR!
Liao2016,2ps,1,1,0,1,3,Inf,FALSE,3,#?VALOR!
Liao2016,2ps,1,0,1,1,3,Inf,FALSE,3,#?VALOR!
Liao2016,2ps,0,1,1,1,3,Inf,FALSE,3,#?VALOR!
Liao2016,2ps,1,1,1,1,4,Inf,FALSE,3,#?VALOR!
Lin2014,2pp,1,1,0,,2,1.3,TRUE,5,0.113943352
Lin2014,2pp,1,0,1,,2,1.7,TRUE,5,0.230448921
Lin2014,2pp,0,1,1,,2,4.5,TRUE,5,0.653212514
Lin2014,2pp,1,1,1,,3,11.3,TRUE,5,1.053078443
Lin2014,2ps,1,1,0,0,2,3.3,TRUE,5,0.51851394
Lin2014,2ps,1,0,1,0,2,7.2,TRUE,5,0.857332496
Lin2014,2ps,1,0,0,1,2,7.2,TRUE,5,0.857332496
Lin2014,2ps,0,1,1,0,2,5.9,TRUE,5,0.770852012
Lin2014,2ps,0,1,0,1,2,5.9,TRUE,5,0.770852012
Lin2014,2ps,0,0,1,1,2,2821419.1,FALSE,5,6.450467602
Lin2014,2ps,1,1,1,0,3,47.1,FALSE,5,1.673020907
Lin2014,2ps,1,1,0,1,3,47.1,FALSE,5,1.673020907
Lin2014,2ps,1,0,1,1,3,3957029.1,FALSE,5,6.597369244
Lin2014,2ps,0,1,1,1,3,3628053,FALSE,5,6.559673623
Lin2014,2ps,1,1,1,1,4,4187767.6,FALSE,5,6.621982573
Liu2006,2pp,1,1,0,,2,4,TRUE,4,0.602059991
Liu2006,2pp,1,0,1,,2,6.2,TRUE,4,0.792391689
Liu2006,2pp,0,1,1,,2,10.9,TRUE,4,1.037426498
Liu2006,2pp,1,1,1,,3,125.2,FALSE,4,2.097604329
Liu2006,2ps,1,1,0,0,2,10,TRUE,4,1
Liu2006,2ps,1,0,1,0,2,24,FALSE,4,1.380211242
Liu2006,2ps,1,0,0,1,2,24,FALSE,4,1.380211242
Liu2006,2ps,0,1,1,0,2,17,TRUE,4,1.230448921
Liu2006,2ps,0,1,0,1,2,17,TRUE,4,1.230448921
Liu2006,2ps,0,0,1,1,2,2049663,FALSE,4,6.311682461
Liu2006,2ps,1,1,1,0,3,610,FALSE,4,2.785329835
Liu2006,2ps,1,1,0,1,3,610,FALSE,4,2.785329835
Liu2006,2ps,1,0,1,1,3,4075919,FALSE,4,6.610225545
Liu2006,2ps,0,1,1,1,3,3707850,FALSE,4,6.569122157
Liu2006,2ps,1,1,1,1,4,Inf,FALSE,4,#?VALOR!
Liu2010,2pp,1,1,0,,2,2.1,TRUE,4,0.322219295
Liu2010,2pp,1,0,1,,2,3,TRUE,4,0.477121255
Liu2010,2pp,0,1,1,,2,6.7,TRUE,4,0.826074803
Liu2010,2pp,1,1,1,,3,38.2,FALSE,4,1.582063363
Liu2010,2ps,1,1,0,0,2,5.6,TRUE,4,0.748188027
Liu2010,2ps,1,0,1,0,2,12.5,TRUE,4,1.096910013
Liu2010,2ps,1,0,0,1,2,12.5,TRUE,4,1.096910013
Liu2010,2ps,0,1,1,0,2,9.9,TRUE,4,0.995635195
Liu2010,2ps,0,1,0,1,2,9.9,TRUE,4,0.995635195
Liu2010,2ps,0,0,1,1,2,1826133.8,FALSE,4,6.261532595
Liu2010,2ps,1,1,1,0,3,186.2,FALSE,4,2.269979677
Liu2010,2ps,1,1,0,1,3,186.1,FALSE,4,2.269746373
Liu2010,2ps,1,0,1,1,3,5021905.8,FALSE,4,6.700868562
Liu2010,2ps,0,1,1,1,3,6887599.3,FALSE,4,6.838067873
Liu2010,2ps,1,1,1,1,4,Inf,FALSE,4,#?VALOR!
Liu2015,2pp,1,1,0,,2,1.6,TRUE,4,0.204119983
Liu2015,2pp,1,0,1,,2,2.1,TRUE,4,0.322219295
Liu2015,2pp,0,1,1,,2,5.8,TRUE,4,0.763427994
Liu2015,2pp,1,1,1,,3,22.7,FALSE,4,1.356025857
Liu2015,2ps,1,1,0,0,2,4.3,TRUE,4,0.633468456
Liu2015,2ps,1,0,1,0,2,10.1,TRUE,4,1.004321374
Liu2015,2ps,1,0,0,1,2,10.1,TRUE,4,1.004321374
Liu2015,2ps,0,1,1,0,2,7.4,TRUE,4,0.86923172
Liu2015,2ps,0,1,0,1,2,7.4,TRUE,4,0.86923172
Liu2015,2ps,0,0,1,1,2,2987784.7,FALSE,4,6.475349299
Liu2015,2ps,1,1,1,0,3,98,FALSE,4,1.991226076
Liu2015,2ps,1,1,0,1,3,98,FALSE,4,1.991226076
Liu2015,2ps,1,0,1,1,3,3837918.5,FALSE,4,6.584095748
Liu2015,2ps,0,1,1,1,3,3451796.8,FALSE,4,6.538045222
Liu2015,2ps,1,1,1,1,4,458719568.8,FALSE,4,8.661547267
Liu2018,2pp,1,1,0,,2,1.6,TRUE,4,0.204119983
Liu2018,2pp,1,0,1,,2,2.1,TRUE,4,0.322219295
Liu2018,2pp,0,1,1,,2,5.8,TRUE,4,0.763427994
Liu2018,2pp,1,1,1,,3,22.7,FALSE,4,1.356025857
Liu2018,2ps,1,1,0,0,2,4.3,TRUE,4,0.633468456
Liu2018,2ps,1,0,1,0,2,10.1,TRUE,4,1.004321374
Liu2018,2ps,1,0,0,1,2,10.1,TRUE,4,1.004321374
Liu2018,2ps,0,1,1,0,2,7.4,TRUE,4,0.86923172
Liu2018,2ps,0,1,0,1,2,7.4,TRUE,4,0.86923172
Liu2018,2ps,0,0,1,1,2,2987784.7,FALSE,4,6.475349299
Liu2018,2ps,1,1,1,0,3,98,FALSE,4,1.991226076
Liu2018,2ps,1,1,0,1,3,98,FALSE,4,1.991226076
Liu2018,2ps,1,0,1,1,3,3837918.5,FALSE,4,6.584095748
Liu2018,2ps,0,1,1,1,3,3451796.8,FALSE,4,6.538045222
Liu2018,2ps,1,1,1,1,4,458719568.8,FALSE,4,8.661547267
Ma2015,2pp,1,1,0,,2,1.2,TRUE,6,0.079181246
Ma2015,2pp,1,0,1,,2,1.6,TRUE,6,0.204119983
Ma2015,2pp,0,1,1,,2,4.6,TRUE,6,0.662757832
Ma2015,2pp,1,1,1,,3,9.7,TRUE,6,0.986771734
Ma2015,2ps,1,1,0,0,2,3.3,TRUE,6,0.51851394
Ma2015,2ps,1,0,1,0,2,6.9,TRUE,6,0.838849091
Ma2015,2ps,1,0,0,1,2,6.9,TRUE,6,0.838849091
Ma2015,2ps,0,1,1,0,2,6,TRUE,6,0.77815125
Ma2015,2ps,0,1,0,1,2,6,TRUE,6,0.77815125
Ma2015,2ps,0,0,1,1,2,3712548.1,FALSE,6,6.569672089
Ma2015,2ps,1,1,1,0,3,37.1,FALSE,6,1.56937391
Ma2015,2ps,1,1,0,1,3,37.1,FALSE,6,1.56937391
Ma2015,2ps,1,0,1,1,3,4196098.3,FALSE,6,6.622845654
Ma2015,2ps,0,1,1,1,3,5035693.3,FALSE,6,6.702059271
Ma2015,2ps,1,1,1,1,4,8520410.9,FALSE,6,6.930460539
Ma2017,2pp,1,1,0,,2,1.1,TRUE,9,0.041392685
Ma2017,2pp,1,0,1,,2,1.3,TRUE,9,0.113943352
Ma2017,2pp,0,1,1,,2,3.3,TRUE,9,0.51851394
Ma2017,2pp,1,1,1,,3,4.6,TRUE,9,0.662757832
Ma2017,2ps,1,1,0,0,2,2.3,TRUE,9,0.361727836
Ma2017,2ps,1,0,1,0,2,5.5,TRUE,9,0.740362689
Ma2017,2ps,1,0,0,1,2,5.5,TRUE,9,0.740362689
Ma2017,2ps,0,1,1,0,2,3.8,TRUE,9,0.579783597
Ma2017,2ps,0,1,0,1,2,3.8,TRUE,9,0.579783597
Ma2017,2ps,0,0,1,1,2,593048.3,FALSE,9,5.773090065
Ma2017,2ps,1,1,1,0,3,15.1,TRUE,9,1.178976947
Ma2017,2ps,1,1,0,1,3,15.1,TRUE,9,1.178976947
Ma2017,2ps,1,0,1,1,3,827560.4,FALSE,9,5.917799701
Ma2017,2ps,0,1,1,1,3,636227.4,FALSE,9,5.803612369
Ma2017,2ps,1,1,1,1,4,1090322.3,FALSE,9,6.037554895
MacAuley1975,2pp,1,1,0,,2,1.4,TRUE,9,0.146128036
MacAuley1975,2pp,1,0,1,,2,2.2,TRUE,9,0.342422681
MacAuley1975,2pp,0,1,1,,2,3.4,TRUE,9,0.531478917
MacAuley1975,2pp,1,1,1,,3,9.6,TRUE,9,0.982271233
MacAuley1975,2ps,1,1,0,0,2,2.7,TRUE,9,0.431363764
MacAuley1975,2ps,1,0,1,0,2,6.6,TRUE,9,0.819543936
MacAuley1975,2ps,1,0,0,1,2,6.6,TRUE,9,0.819543936
MacAuley1975,2ps,0,1,1,0,2,4.4,TRUE,9,0.643452676
MacAuley1975,2ps,0,1,0,1,2,4.4,TRUE,9,0.643452676
MacAuley1975,2ps,0,0,1,1,2,5897188.4,FALSE,9,6.770645003
MacAuley1975,2ps,1,1,1,0,3,46.1,FALSE,9,1.663700925
MacAuley1975,2ps,1,1,0,1,3,46.1,FALSE,9,1.663700925
MacAuley1975,2ps,1,0,1,1,3,6035759.5,FALSE,9,6.780731927
MacAuley1975,2ps,0,1,1,1,3,5916041.7,FALSE,9,6.772031227
MacAuley1975,2ps,1,1,1,1,4,7775541.6,FALSE,9,6.890730649
Manlay2004,2pp,1,1,0,,2,1.1,TRUE,6,0.041392685
Manlay2004,2pp,1,0,1,,2,1.4,TRUE,6,0.146128036
Manlay2004,2pp,0,1,1,,2,3.4,TRUE,6,0.531478917
Manlay2004,2pp,1,1,1,,3,5.5,TRUE,6,0.740362689
Manlay2004,2ps,1,1,0,0,2,2.5,TRUE,6,0.397940009
Manlay2004,2ps,1,0,1,0,2,6.3,TRUE,6,0.799340549
Manlay2004,2ps,1,0,0,1,2,6.3,TRUE,6,0.799340549
Manlay2004,2ps,0,1,1,0,2,3.8,TRUE,6,0.579783597
Manlay2004,2ps,0,1,0,1,2,3.8,TRUE,6,0.579783597
Manlay2004,2ps,0,0,1,1,2,3448288.3,FALSE,6,6.537603569
Manlay2004,2ps,1,1,1,0,3,15.7,TRUE,6,1.195899652
Manlay2004,2ps,1,1,0,1,3,15.7,TRUE,6,1.195899652
Manlay2004,2ps,1,0,1,1,3,5723441.6,FALSE,6,6.757657256
Manlay2004,2ps,0,1,1,1,3,4009152.4,FALSE,6,6.603052565
Manlay2004,2ps,1,1,1,1,4,6596145,FALSE,6,6.819290194
Mao2018,2pp,1,1,0,,2,2.1,TRUE,4,0.322219295
Mao2018,2pp,1,0,1,,2,3,TRUE,4,0.477121255
Mao2018,2pp,0,1,1,,2,6.7,TRUE,4,0.826074803
Mao2018,2pp,1,1,1,,3,38.2,FALSE,4,1.582063363
Mao2018,2ps,1,1,0,0,2,5.6,TRUE,4,0.748188027
Mao2018,2ps,1,0,1,0,2,12.5,TRUE,4,1.096910013
Mao2018,2ps,1,0,0,1,2,12.5,TRUE,4,1.096910013
Mao2018,2ps,0,1,1,0,2,9.9,TRUE,4,0.995635195
Mao2018,2ps,0,1,0,1,2,9.9,TRUE,4,0.995635195
